title,n_enrolled_normalised,ratings_normalised,"ratio(n_rating,n_enrolled)",id
Molecular Biology - Part 2: Transcription and Transposition,0.0054023559146093,0.0,0.0038529282254513,1483
"One Planet, One Ocean",0.0029397645726571,-0.1233333333333335,0.0008219628472793,1484
Reputation Management in a Digital World,0.0142253422887082,-0.5122222222222224,0.0017644686428715,1485
Google Ads: publicidad efectiva,0.0029061203723838,0.0,0.0057927838464084,1486
Introducción a la energía solar fotovoltaica: El módulo fotovoltaico,0.0039683744517431,-0.2344444444444448,0.0006815238874122,1487
Computer Vision Fundamentals with Watson and OpenCV,0.000833309399451,0.0,0.0099544937428896,1488
Japanese Business Management,0.0040418172791689,0.0,0.0047131699434419,1489
Introduction to Cloud Computing,0.0,0.043333333333333,0.0193961207758448,1490
Fundamentos de logística,0.0009830671201795,0.21,0.0094632959307827,1491
Sustainable Urban Development,0.0167232190114349,0.0988888888888888,0.0015297202797202,1492
Introduction to Biomedical Imaging,0.0211236342301017,-0.0122222222222223,0.0012392670620518,1493
Introducción a la programación en Java: empezando a programar,0.0075166066951958,0.0,0.0030015865528922,1494
"Circuits and Electronics 2: Amplification, Speed, and Delay",0.0019136164643227,0.0,0.0072426280393171,1495
China’s Political and Intellectual Foundations: From Sage Kings to Confucius,0.0172660394621851,0.0,0.0014867361892827,1496
Introduction to DevOps and Site Reliability Engineering,0.0015164507830482,-0.2900000000000001,0.0080487524433712,1497
SQL aplicado en la  ciencia de datos,0.0,0.0,0.013997200559888,1498
Sign Language Science: Factors Contributing to Nature Structure,0.0,0.0,0.013997200559888,1499
Gender and Intersectionality,0.0,0.0988888888888888,0.0045990801839632,1500
Digital Transformation in Business,0.0020994801560762,0.0,0.0069183633129076,1501
Designing and Creating Trousers,0.0010433805035962,0.0,0.0092788971367974,1502
Introducción a la teoría política: conceptos y grandes pensadores,0.0027653891444115,0.0,0.005962013457116,1503
"Human Rights, Human Wrongs: Challenging Poverty, Vulnerability and Social Exclusion",0.0026361461799472,0.0988888888888888,0.0061263784351479,1504
Industry 4.0: How to Revolutionize your Business,0.0096021368170124,-0.3455555555555558,0.0005985072524996,1505
Desafíos y oportunidades en la economía digital,0.0175569387060112,0.0,0.0014646802812186,1506
Pensamiento crítico: toma de decisiones razonadas,0.0048628178248614,0.0,0.0041535631638283,1507
"MathTrackX: Polynomials, Functions and Graphs",0.0,0.0,0.013997200559888,1508
Sustainable Food Security: Crop Production,0.0124590217743622,0.0,0.001979246189951,1509
Network and Security Foundations,0.0009436787881523,0.0,0.009587727708533,1510
Cannabis Cultivation and Processing,0.0009920936129357,0.0,0.0094352338590106,1511
"Data, Models and Decisions in Business Analytics",0.0128373138798737,0.0,0.0019289591887348,1512
Data Structures Fundamentals,0.0153368317831015,0.0,0.0016516835374342,1513
Shaping Work of the Future,0.0070755394355159,0.0,0.0031466331025802,1514
Introducción a la robótica e industria 4.0,0.0008431564824578,0.0,0.0099206349206349,1515
Fighting for Equality: 1950–2018,0.0017531910703368,0.0,0.0075479836100927,1516
"Design Thinking: Ideation, Iteration and Communication",0.0039503214662306,0.0,0.0047850160639825,1517
Negotiation Strategies and Styles,0.0,0.0,0.013997200559888,1518
Crear música con tecnología,0.0024453589466903,0.0,0.0063862786242131,1519
Análisis de datos: Diseño y Visualización de Tableros,0.0054844149396661,0.0,0.003810975609756,1520
Comunicación estratégica: gestión de crisis e imagen pública,0.0008271549725717,0.0,0.0099757731224169,1521
"Understanding Agribusiness, Value Chains, and Consumers in Global Food Systems",0.003713581178942,0.0,0.0049814972957586,1522
Unlocking Information Security: Part II,0.0005846705535291,0.0,0.0108932461873638,1523
Human Rights Defenders,0.0091647622134601,0.0,0.0025605384446557,1524
Product Design: The Delft Design Approach,0.0338649390506591,0.0,0.0007996435874296,1525
Introduction to Psychology | 心理学概论,0.0105568935735474,0.0,0.0022778302040285,1526
Circuits and Electronics 3: Applications,0.0017831426144825,0.1544444444444442,0.007489033914625,1527
Vaccines: from smallpox to technologies of the future,0.0004779938209554,0.0,0.0113525786571521,1528
Le management,0.0005218953993607,0.21,0.0111589351187629,1529
Circular Economy for a Sustainable Built Environment,0.0012436045247346,0.2655555555555554,0.008715139442231,1530
Agile Innovation and Problem Solving Skills,0.0031453224304242,0.043333333333333,0.0014210152364411,1531
International Investment Law,0.0075223508269498,-0.0677777777777777,0.0029997857295907,1532
Animation and CGI Motion,0.0130580526572763,0.0,0.001900779319521,1533
Terrorism and Counterterrorism,0.0096743487590623,-0.1788888888888889,0.0011196641007697,1534
Découvrir le marketing,0.0102692766907236,0.0,0.0023310023310023,1535
Solar Energy: Photovoltaic (PV) Energy Conversion,0.0135561509393706,0.0,0.0018401198706658,1536
Introduction to Actuarial Science,0.0195571274417688,0.1544444444444442,0.0013291055119904,1537
PredictionX: Lost Without Longitude,0.0016875438502915,-0.0122222222222223,0.0017555409260478,1538
Information Technology Foundations,0.0005690793387683,0.0,0.0109580463368816,1539
Introducción a la Inteligencia Artificial de Watson,0.0,0.0,0.013997200559888,1540
Dealing with Power and Dynamics: Discover Your Leadership Style and Influence Stakeholders,0.0045181699196231,0.0,0.0043714481983388,1541
Instructional Design and Technology: Learning Theories,0.0066857590664965,-0.0122222222222223,0.001220886551465,1542
"Algorithms: Design and Analysis, Part 2",0.0,0.0,0.013997200559888,1543
The Math of Data Science: Linear Algebra,0.0007159649936199,-0.7344444444444446,0.0103765194189149,1544
Introducción al quirófano,0.0,0.2655555555555554,0.013997200559888,1545
The Hardware of a Quantum Computer,0.0061753519306437,0.0988888888888888,0.0034909235986435,1546
Grabar y mezclar música,0.0024022779585355,0.0,0.0064480471628592,1547
Leadership focused on Human Flourishing,0.0,0.0,0.013997200559888,1548
Automata Theory,0.0,0.0,0.013997200559888,1549
¡Conceptos básicos de Python para Data Science!,0.0,0.0,0.013997200559888,1550
Herramientas para el Análisis de Big Data,0.001278889905509,-0.0122222222222223,0.0086228135008622,1551
Foundations of Central Bank Law,0.0004792247063312,0.0988888888888888,0.0016210082671421,1552
C Programming: Modular Programming and Memory Management,0.0056165299700074,0.2655555555555554,0.0037453183520599,1553
Enseñanza temprana de matemáticas y ciencias,0.0013330488620464,0.0,0.0084848484848484,1554
Entrepreneurship 102: What can you do for your customer?,0.0025741916160294,0.0,0.0062084257206208,1555
Italian Language and Culture: Advanced (2019-2020),0.0080688639338276,0.1544444444444442,0.0010945798029756,1556
Introduction to Marketing,0.0,-0.1233333333333335,0.0023995200959808,1557
Origins of the Human Mind,0.0027945200983067,0.0,0.005926176769387,1558
Introduction to Geometry,0.0233141999039909,-0.0677777777777777,0.0011322463768115,1559
The Future of Work: Preparing for Disruption,0.0156420913563125,0.21,0.0016231884057971,1560
Clinical Reasoning Process,0.0001501680158538,0.0,0.0130426681572573,1561
Datos para la efectividad de las políticas públicas,0.0309460995293914,0.1544444444444442,0.0001740752253652,1562
Media Law,0.0009239846221387,0.0,0.0096511788225561,1563
Líderes para la Gestión en Seguridad Ciudadana y Justicia,0.0032105593553442,0.0988888888888888,0.0014813659753625,1564
"Diseña, fabrica y programa tu propio robot",0.0082153392935538,0.0,0.0027973145780051,1565
Pivoting to Online Teaching: Research and Practitioner Perspectives,0.0001181649960816,0.0,0.0132350160710909,1566
Circular Economy: An Interdisciplinary Approach,0.0021663582614974,0.1544444444444442,0.0068086761988133,1567
Calculus 1B: Integration,0.0162755870297505,0.0,0.0015670823165954,1568
Algorithmic Design and Techniques,0.0146143020674771,0.0,0.001723289020187,1569
Drinking Water Treatment,0.0192498163929314,-0.0677777777777777,0.0013482799799684,1570
Fundamentos de información financiera y contable,0.0011439028092907,0.21,0.0089870329952497,1571
Les principes de la finance,0.0160162805105712,0.0,0.001589572405023,1572
Music Technology Foundations,0.0121238106570055,0.0,0.002026049204052,1573
The Entrepreneurial Mindset,0.0106988556868955,-0.3455555555555558,0.0022524696721047,1574
"Anatomy: Gastrointestinal, Reproductive and Endocrine Systems",0.0088016510275841,0.0,0.0026462026991267,1575
Risk Management and Credit Principles,0.0016522584695171,0.0988888888888888,0.0077536552946389,1576
Steps in Japanese for Beginners1 Part3,0.0004792247063312,0.0,0.0113470578699951,1577
Structural Materials: Selection and Economics,0.0019493121402224,0.0,0.0071780147662018,1578
Algorithm Design and Analysis,0.0140058343966815,0.0,0.001788588803434,1579
Estructuras de Datos con Python,0.0,0.0,0.013997200559888,1580
Mandarin Chinese for Business,0.0030292089099689,0.0,0.0056524547803617,1581
Bases Matemáticas: Números y terminología,0.0086404050433476,0.0,0.0026861089792785,1582
Arab-Islamic History: From Tribes to Empires,0.0050548359434941,0.0,0.0040413371052479,1583
Human-Computer Interaction I: Fundamentals & Design Principles,0.001644873157262,0.043333333333333,0.0077691453940066,1584
Modeling and simulation of multibody systems,0.0,0.0,0.013997200559888,1585
The Science of Parenting,0.013349772491353,0.0,0.001864777025947,1586
Inclusive Teaching: Supporting All Students in the College Classroom,0.0020096255236391,0.1544444444444442,0.0016163248813011,1587
Analytics for Decision Making,0.0106799821111325,-0.2344444444444448,0.0003222583867745,1588
Principios de Análisis e Instrumentos Financieros,0.0,0.0,0.013997200559888,1589
Energy Principles and Renewable Energy,0.0059570749239928,0.0,0.0035860655737704,1590
DNA: Biology’s Genetic Code,0.0123749112736791,0.0,0.0019907855070815,1591
Music For Wellness,0.0060424163100518,0.1544444444444442,0.0035482562854825,1592
Mining Massive Datasets,0.0001271914888379,0.0,0.013180192054227,1593
Introduction to Electrical and Electronic Engineering - 電気電子工学入門 -,0.0082223143106836,0.0,0.0027954155185495,1594
A travel by Spanish America: Spanish for beginners,0.0,0.0,0.013997200559888,1595
Introducción a la Inteligencia Artificial,0.0025368547596286,-0.1788888888888889,0.0062589413447782,1596
Introducción a la Inteligencia Artificial: Principales Algoritmos,0.0,0.0,0.013997200559888,1597
Digital Security and Human Rights,0.002643121197077,0.0,0.0061172769378659,1598
Critical thinking: reasoned decision making,0.0007885872307951,0.0,0.0101112234580384,1599
Introduction to the Internet of Things,0.0010585614232317,0.0,0.0092336103416435,1600
Trading - Fundamentals of Technical Analysis,0.0,0.0,0.013997200559888,1601
Riñones: conoce sus funciones para mejorar tu salud y calidad de vida,0.0062611036118279,0.0,0.0034549133803859,1602
Design Thinking: Empathizing to Understand the Problem,0.00342145104974,0.0,0.005247376311844,1603
Storytelling in the Workplace,0.0,-0.0677777777777777,0.0033993201359728,1604
Marketing Analytics: Price and Promotion Analytics,0.0147788304127158,0.0,0.001706443041369,1605
Implementation of Data Structures,0.0093383170514551,0.0,0.0025215229998919,1606
Activism and Citizen Journalism through Media,0.0010089157130724,0.0,0.0093833780160857,1607
Electric and Conventional Vehicles,0.0070111231008464,0.0,0.0031689981438725,1608
Big Data Fundamentals,0.0144034103730813,0.0,0.0017453747568942,1609
Sustainable Food Security: The value of systems thinking,0.0088619644110008,0.0,0.0026315789473684,1610
Knowledge Management and Big Data in Business,0.0262847366110443,-0.1233333333333335,0.0010135526468203,1611
Uso efectivo del tiempo,0.0005776955363993,0.0,0.0109221407395849,1612
C Programming: Pointers and Memory Management,0.0058138819252688,0.0,0.0036513483907986,1613
Astrophysics: The Violent Universe,0.0249090170559683,0.0988888888888888,0.001065270654837,1614
Landscape Ecology,0.0014947051414082,-0.2900000000000001,0.0080981027302174,1615
IoT Programming and Big Data,0.0068067961284551,0.0,0.0032420916122458,1616
AWS: Getting Started with Cloud Security,0.00130925174478,-0.2900000000000001,0.008544921875,1617
Introducción a la gravedad cuántica de lazos,0.000967886200544,0.0,0.0095108695652173,1618
Introduction to the Music Business,0.0170707389825501,0.0988888888888888,0.0002145600446284,1619
Introducción a la programación en C: Tipos de datos y estructuras,0.0034788923672797,0.0,0.0051928783382789,1620
Visualización de Datos y Storytelling,0.0004016789276526,-0.0677777777777777,0.011705685618729,1621
Negociación exitosa: Estrategias y habilidades esenciales (en español),0.0,0.043333333333333,0.0033993201359728,1622
"Feeding a Hungry Planet: Agriculture, Nutrition and Sustainability",0.0022512893524312,0.043333333333333,0.0066742944317315,1623
Macroeconomics - The Basics,0.0,-0.1788888888888889,0.0021995600879824,1624
Fundamentals of Financial Mathematics and Capital Budgeting,0.0001678107062409,0.0,0.0129390018484288,1625
Gestión participativa: motivación y liderazgo organizacional,0.0075658421102298,0.0,0.0029862207243718,1626
Herramientas de ciencia de datos: uso práctico,0.0,0.0,0.013997200559888,1627
Bienestar para el desarrollo personal y profesional,0.0,0.0,0.013997200559888,1628
Energía eléctrica: conceptos y principios básicos,0.0019534150914752,0.0,0.0071706617496414,1629
Market Segmentation Analysis,0.0049456974401687,0.0,0.0041043682204632,1630
Pensamento crítico: tomada de decisões fundamentadas,0.0,0.0,0.013997200559888,1631
AP® English Literature & Composition – Part 2: Poems,0.0002945918999536,0.0,0.0122399020807833,1632
"Electrical, Optical & Magnetic Materials and Devices",0.0048841531713761,0.0,0.0041407867494824,1633
Advanced Cardiac Imaging: Cardiac Computed Tomography (CT),0.0,0.043333333333333,0.013997200559888,1634
How to Design a Successful Business Model,0.011757006815002,-0.3455555555555558,0.0020798668885191,1635
Ecodesign for Cities and Suburbs,0.0096300368855317,-0.0122222222222223,0.0024585557740938,1636
Agile Software Development,0.0131938603437452,0.0,0.00188384735454,1637
Diseño de sistemas de información gerencial para intranet con Microsoft Access,0.00169985270405,0.0,0.0076552930883639,1638
Essentials of Program Strategy and Evaluation,0.0,0.0,0.013997200559888,1639
Gestão de Projetos de Desenvolvimento,0.0095746470436184,-0.2900000000000001,0.0024702685534813,1640
Innovation: From Plan to Product,0.0032483065068703,0.0,0.0054187954791763,1641
Introduction to Database Queries,0.0,0.0,0.013997200559888,1642
Climate Change: Carbon Capture and Storage,0.002277137945324,0.1544444444444442,0.0044545540707041,1643
Reservoir Geomechanics,0.0001144723399541,0.2655555555555554,0.0018939393939393,1644
Fundamentos de administración estratégica,0.0,0.0,0.013997200559888,1645
IoT System Architecture: Design and Evaluation,0.0003745994493839,0.0,0.0118363205951978,1646
Noongar Language and Culture,0.0024030985487861,0.0,0.0064468594584638,1647
Sorting Truth From Fiction: Civic Online Reasoning,0.0,0.0,0.013997200559888,1648
Sustainable Food Security: Food Access,0.0057203346367041,0.0,0.0036952964155624,1649
Bases Matemáticas: Integrales,0.0076733394330541,0.0,0.0029532126735012,1650
Epidemics II,0.0014622918265108,0.0,0.0081727962638645,1651
Derechos humanos: Los derechos de las personas refugiadas,0.0095996750462607,0.0,0.0024649623212902,1652
Sign Language Science: Factors Contributing to Natural Learning,0.0,0.0,0.013997200559888,1653
Big Data Analytics,0.0155944971217796,0.0,0.0016275663233276,1654
"A-level Mathematics for Year 13 - Course 1: Functions, Sequences and Series, and Numerical Methods",0.0006536001345768,0.043333333333333,0.0106157112526539,1655
ODS en la Agenda 2030 de las Naciones Unidas: Retos de los Objetivos de Desarrollo Sostenible,0.0045243243465024,0.043333333333333,0.0011230346892937,1656
Achieving Product-Market Fit,0.0,0.1544444444444442,0.0023995200959808,1657
Culture and Law: The East Asian Perspective,0.0,0.1544444444444442,0.013997200559888,1658
Fundamentals of Market Structure,0.0110976625486712,0.0,0.0021841555118724,1659
Protecting Children in Humanitarian Settings,0.0009211125562617,0.1544444444444442,0.0096605023461219,1660
How to Achieve the Sustainable Development Goals,0.0031666577769389,0.1544444444444442,0.0055035773252614,1661
Aprendizaje y Enseñanza en la Era Digital,0.004904257632515,0.0,0.0041288191577208,1662
From Atoms to Stars: How Physics Explains Our World,0.0044775507022201,0.0,0.0043986427045368,1663
The Threat of Nuclear Terrorism,0.0,0.1544444444444442,0.0041991601679664,1664
Introducción a Matemáticas para Finanzas y Negocios,0.0,0.0,0.013997200559888,1665
Ingeniería de aeropuertos: diseño del lado aire según OACI (ICAO),0.0,0.0,0.013997200559888,1666
Liderazgo inclusivo,0.0,0.043333333333333,0.013997200559888,1667
مساق اللّغة العربيّة,0.0,0.0,0.013997200559888,1668
"Architecture, Algorithms, and Protocols of a Quantum Computer and Quantum Internet",0.0013658724720691,0.0,0.0084033613445378,1669
Contemporary Issues in World Politics,0.0026361461799472,0.0,0.0061263784351479,1670
More Fun with Prime Numbers,0.0022988835869641,0.0,0.0066012825348924,1671
Enterprise Selling,7.795607380388713e-06,0.0,0.0139442231075697,1672
Climate Change: Financial Risks and Opportunities,0.0020416285434112,-0.2344444444444448,0.0022050716648291,1673
Caer o No caer. El Secreto de las Estructuras.,0.0065392837067702,0.0,0.003343044080424,1674
Mandarin Chinese Level 2,0.0015521464589479,0.0,0.0079690346083788,1675
Design Thinking: Prototyping and User Testing,0.0023665822826359,0.0,0.006500139288699,1676
Bases Matemáticas: Derivadas,0.0079186959179738,0.0,0.0028805398954775,1677
Buscar en Internet,0.009157376901205,0.0,0.0025622254758418,1678
Big Data and Education,0.00406520410131,0.0,0.0046951505801864,1679
Model-Based Automotive Systems Engineering,0.0036335736295117,0.0,0.0050515984700873,1680
Introduction to Hyperledger Blockchain Technologies,0.0549315422583464,-0.1233333333333335,0.0005040177414244,1681
MathTrackX: Integral Calculus,0.0,0.0,0.013997200559888,1682
Solar Energy Engineering: Comprehensive Exams,0.0,0.0,0.013997200559888,1683
Mercados de capital y participantes claves,0.0009063419317515,0.0,0.0097087378640776,1684
Introducción al desarrollo de videojuegos con Unity,0.0092205623504987,0.0,0.0025478634345199,1685
Incorporating Renewable Energy in Electricity Grids,0.0022274922351647,0.21,0.0067114093959731,1686
Herramientas de la Inteligencia de Negocios,0.0078485354515503,0.0,0.0029009531703273,1687
Overview & Management of Parkinson’s Disease,0.0,0.0,0.013997200559888,1688
Conociendo los costos,0.0,0.0,0.013997200559888,1689
Sprint Planning for Faster Agile Team Delivery,0.0023193983432282,-0.1788888888888889,0.0012201989862962,1690
Introduction to Water and Climate,0.0128500330287575,-0.1788888888888889,0.0004129955947136,1691
The Medieval Icelandic Sagas,0.0025335723986263,0.1544444444444442,0.0062634216177523,1692
Visual Presentation,0.0,-0.1233333333333335,0.013997200559888,1693
Community Engagement: Collaborating for Change,0.0027969818690584,0.0,0.0059231680487392,1694
Introducción al Internet de las Cosas (IoT),0.0005419998604996,0.0,0.0110724454286618,1695
"Proteins: Alignment, Analysis and Structure",0.0076146672301386,0.0,0.0029711375212224,1696
AI Applications with Watson,0.0017117512626832,0.0,0.0076310912460481,1697
Data Analytics and Visualization in Health Care,0.0009449096735281,0.1544444444444442,0.0095837897042716,1698
Question Everything: Scientific Thinking in Real Life,0.0120126206780537,0.0,0.0020420665713702,1699
Introduction to Lifestyle Medicine,0.0016415907962597,0.0,0.0077760497667185,1700
"Social Work Practice with Individuals, Families, and Small Groups",0.0045678156297825,0.0,0.0043386636915829,1701
Gateway to Medicine: An Introduction to the Field of Medicine|走近医学,0.0007947416576743,0.0,0.0100893629287979,1702
Indian & Tibetan River of Buddhism,0.0007126826326176,0.1544444444444442,0.0103888394182249,1703
Compostaje Orgánico en Casa,0.0,0.0,0.013997200559888,1704
Financial Analysis for Decision Making,0.0140136300040619,-0.0677777777777777,0.0002553887016038,1705
Lifestyle Medicine Treatments of Chronic Disease – Part 1,0.0002736668485641,0.0988888888888888,0.0123500352858151,1706
Building Containerized Applications on AWS,0.0004624026061946,0.0,0.0114229765013054,1707
Effective Communication for Program and Project Stakeholders and Teams,0.0,-0.0122222222222223,0.002999400119976,1708
Biobased Products for a Sustainable (Bio)economy,0.000800075494303,0.0,0.0100704934541792,1709
Social Work Practice: Advocating Social Justice and Change,0.0059911294193913,0.0,0.0035708820078559,1710
Anthropology of Current World Issues,0.0163379518887936,-0.5122222222222224,0.0015617679212868,1711
Buyer Behaviour and Analysis,0.0060379030636737,0.0,0.0035502358370948,1712
Idea Development: Create and Implement Innovative Ideas,0.0026669183143435,0.0,0.0060864272671941,1713
Analysis of Transport Phenomena I: Mathematical Methods,0.0017101100821821,0.0,0.0076344203293707,1714
Leading the Organization,0.0041017203674603,0.0,0.0046672889718629,1715
"Financial Programming and Policies, Part 2: Program Design",0.0058791188501889,0.0,0.0036213140196585,1716
Introduction to Open Source Networking Technologies,0.0051020198829017,0.0,0.0040146822665749,1717
Deep Learning Essentials,6.97501712982148e-06,0.0,0.013949780789159,1718
Estadística Aplicada a los Negocios,0.0083265292725057,0.0,0.002767345325163,1719
"English for Journalists, Part 2",0.007308587066677,0.0,0.0030682914000175,1720
Teaching & Learning in the Diverse Classroom,0.0008628506484714,0.043333333333333,0.0035191441441441,1721
Fundamentals of Microeconomics | Fundamentos de Microeconomía,0.005520520910691,0.0,0.003792804508019,1722
Migrating to the AWS Cloud,0.0,0.0,0.013997200559888,1723
IoT Networks and Protocols,0.0070304069717347,0.0,0.0031622696060715,1724
"American Prophet: The Inner Life and Global Vision of Martin Luther King, Jr.",0.0,0.0,0.013997200559888,1725
China’s First Empires and the Rise of Buddhism,0.016843435483143,0.0,0.0015199878400972,1726
Apnea y Trastornos del Sueño,0.004062332035433,0.0,0.0046973560595893,1727
Educación sobre el cambio climático,0.0074887066266765,0.043333333333333,0.0030103642540747,1728
Quantum Mechanics: A First Course,0.0,0.0,0.013997200559888,1729
Urban Sewage Treatment,0.014527319500917,-0.2900000000000001,0.0017323302316372,1730
Doing Gender and Why it Matters,0.0007487886036426,0.0,0.0102549077058306,1731
Producción musical y su efecto en la composición,0.0011767264193134,0.0,0.0088956665395857,1732
"Principle of Semiconductor Devices Part I: Semiconductors, PN Junctions and Bipolar Junction Transistors",0.0030460310101055,0.0,0.0056338028169014,1733
"19th-Century Opera: Meyerbeer, Wagner, & Verdi",0.0017802705486056,0.0,0.0074946466809421,1734
Modelos predictivos con Machine Learning,4.1439807653645264e-05,0.0,0.013720109760878,1735
Quantitative Marketing Research,0.0,0.0,0.013997200559888,1736
Les fondements de la stratégie d’entreprise,0.0114964694104469,0.1544444444444442,0.0021198631174101,1737
Solar Energy: Integration of Photovoltaic Systems in Microgrids,0.0061819166526482,0.0,0.0034881403229021,1738
"Automated Software Testing: Unit Testing, Coverage Criteria and Design for Testability",0.0031301415107887,0.0,0.0055423594615993,1739
Probability and Statistics I:  A Gentle Introduction to Probability,0.0,0.0,0.013997200559888,1740
Introducción a las ecuaciones diferenciales,0.0019969063747553,0.0,0.0070936359951357,1741
Agile Mindset Introduction,0.0,0.0,0.013997200559888,1742
Tropical coastal ecosystems,0.0073976211088636,0.0,0.0030393817029221,1743
Modern China’s Foundations: The Manchus and the Qing,0.0173000939575836,0.0,0.0014841199168892,1744
El método de ciencia de datos,0.0,0.0,0.013997200559888,1745
AWS Developer: Deploying on AWS,0.0083056042211162,0.0,0.0027729361432419,1746
Autonomous Mobile Robots,0.0235349386813935,0.0,0.0011224784323786,1747
Gestión por resultados para gobiernos subnacionales,0.0250091290665375,0.21,0.0010613296944886,1748
Introduction to Sociology,0.0022201069229096,0.0,0.0067230119093353,1749
Transformación digital en las empresas,0.0,0.0,0.013997200559888,1750
Desafios e oportunidades na economia digital,0.0007844842795422,0.0,0.0101258498481122,1751
"Cellular Solids Part 1: Structures, Properties and Engineering Applications",0.0008964948487447,0.0,0.0097411633732257,1752
Introduction to Statistical Methods for Gene Mapping,0.0042744546152047,0.0,0.0045398534275893,1753
Cómo vivir una vida saludable y activa,0.0016366672547563,0.0,0.0077864293659621,1754
Mandarin Chinese Level 3,0.0014019784430941,0.0,0.0083155143739605,1755
Databases: Advanced Topics in SQL,0.0,0.043333333333333,0.013997200559888,1756
Data for Effective Policy Making,0.0036089559219946,0.0988888888888888,0.0013046314416177,1757
C Programming: Using Linux Tools and Libraries,0.0036561398614023,0.0,0.0050316273720529,1758
Lernen objekt-orientierter Programmierung,0.0023206292286041,0.0,0.0065684526602233,1759
Cybersecurity: The CISO's View,0.0067723313379313,0.1544444444444442,0.0032547542660529,1760
Fundamentals of Java EE Development,0.0021039934024543,0.0,0.0069108500345542,1761
"Instructional Design: Digital Media, New Tools and Technology",0.0046847497404883,-0.2344444444444448,0.0015226262257141,1762
Molecular Biology – Part 3: RNA Processing and Translation,0.0047261895481419,0.0,0.0042372881355932,1763
Power and Responsibility: Doing Philosophy with Superheroes,0.0014425976604971,0.0,0.0082188564048373,1764
Aprendizaje automático y ciencia de datos,0.0036897840616755,0.0,0.0050021437759039,1765
Sustainable Urban Freight Transport: A Global Perspective,0.001135696906785,0.0,0.0090101686188698,1766
MathTrackX: Statistics,0.0,0.0,0.013997200559888,1767
Técnicas Cuantitativas y Cualitativas para la Investigación,0.0102097838975575,-0.0122222222222223,0.0023423121967542,1768
Strategic Applications of IT Project & Program Management,0.0052981409527873,-0.0122222222222223,0.0007256894049346,1769
Advanced Bioconductor,0.0086416359287235,0.0,0.0026857997928097,1770
What Every Provider Should Know: Clinical Fundamentals,0.0,0.0,0.013997200559888,1771
Análisis e interpretación de información económica y financiera,0.0003651626615024,0.0,0.0118825326769648,1772
AWS IoT: Developing and Deploying an Internet of Things,0.0015931759714762,0.0,0.0078793336334984,1773
Measuring Sustainable Development,0.0,-0.1233333333333335,0.006998600279944,1774
Embedded Systems - Shape The World: Multi-Threaded Interfacing,0.0093600626930951,0.0,0.0025167181994678,1775
Hong Kong Cinema through a Global Lens | 全球化下的香港电影,0.0030595707492399,0.0,0.0056188794349012,1776
Image Processing and Analysis for Life Scientists,0.0014852683535266,0.0,0.0081197076905231,1777
La protección del menor,0.0010885129673774,0.0,0.0091455448131695,1778
Globalization: Past and Future,0.0021031728122038,0.0,0.0069122148711365,1779
Star Trek: Inspiring Culture and Technology,0.000623648590431,0.0,0.0107345499156571,1780
Qué funciona en educación: políticas educativas basadas en evidencia,0.0043901578405346,-0.0122222222222223,0.0044583147570218,1781
"Introduction to Cloud Development with HTML5, CSS3, and JavaScript",0.0,-0.1233333333333335,0.022995400919816,1782
Tools for Academic Engagement in Public Policy,1.395003425964296e-05,0.0,0.0139026812313803,1783
Theory of Change for Development,0.0023530425435015,0.0,0.0065201192250372,1784
Monozukuri: Making Things,0.0,0.0,0.013997200559888,1785
Drug Discovery & Medicinal Chemistry,0.0,0.21,0.0027994401119776,1786
Digital Biomaterials,0.0,0.0,0.013997200559888,1787
Natural Resources for Sustainable Development,0.0019148473496986,0.0,0.0072403806371534,1788
Omnichannel Strategy and Management,0.0044553947654547,-0.0122222222222223,0.0044136191677175,1789
General Overview of Cannabis and the Industry’s Outlook and Professions,1.9283870888329976e-05,0.0,0.0138668779714738,1790
Amazon SageMaker: Simplifying Machine Learning Application Development,0.0027752362274183,0.0,0.0059498512537186,1791
Formulación y nomenclatura de compuestos químicos,0.0031785563355721,0.0,0.0054910574207718,1792
Introducción a la factura electrónica,0.0003397243637348,0.0,0.0120089209126779,1793
Demand and Supply Analytics,0.0076249246082707,0.0,0.0029679881280474,1794
Advanced Algorithmics and Graph Theory with Python,0.003487918860036,0.0,0.0051844171233891,1795
Modern Japanese Architecture Part 1: From Meiji Restoration to the Pacific War,0.0,0.0,0.013997200559888,1796
Diagramas UML estructurales para la Ingeniería del Software,0.0003360317076072,0.0,0.0120274914089347,1797
"A-level Mathematics for Year 12 - Course 2: Calculus, Newton’s Laws and Hypothesis Testing",0.0005050732992241,0.0,0.0112323491655969,1798
Fundamentos de Mecánica para Ingeniería,0.0037821004648643,0.0,0.0049229903650045,1799
Leadership and Management for PM Practitioners in IT,0.0069536817833067,0.0988888888888888,0.0004556016219417,1800
Entrepreneurship 103: Show Me The Money,0.004178035260763,0.0,0.0046101159114857,1801
Historia de la ética,0.0017979132389928,0.0,0.0074603005435361,1802
Drainage in Agriculture: controlling water and salt levels in the soil,0.0,0.0,0.013997200559888,1803
Radio para internet con Podcast: creación y conceptos básicos,0.0005986205877887,0.0,0.0108359133126934,1804
Introducción a los circuitos eléctricos,0.0028523717109717,0.0,0.0058562703923701,1805
AP® Physics 1: Challenging Concepts,0.0029311483750261,0.0,0.0057636887608069,1806
